year,quarter,rank,big_area,Location type,small_area,registeredUsers
2020,1,3,maharashtra,pincodes,410206,208988
2020,1,4,maharashtra,pincodes,421201,201500
2020,1,5,maharashtra,pincodes,411014,186363
2020,1,6,maharashtra,pincodes,411033,186165
2020,1,7,maharashtra,pincodes,411046,168527
2020,1,8,maharashtra,pincodes,411057,168309
2020,1,9,maharashtra,pincodes,431003,166778
2020,1,10,maharashtra,pincodes,411028,157439
2020,1,1,manipur,districts,imphal west,57485
2020,1,2,manipur,districts,imphal east,36105
2020,1,3,manipur,districts,thoubal,16244
2020,1,4,manipur,districts,bishnupur,15333
2020,1,5,manipur,districts,churachandpur,12420
2020,1,6,manipur,districts,kangpokpi,10241
2020,1,7,manipur,districts,kakching,7075
2020,1,8,manipur,districts,ukhrul,4892
2020,1,9,manipur,districts,tamenglong,4169
2020,1,10,manipur,districts,chandel,3471
2020,1,1,manipur,pincodes,795004,28400
2020,1,2,manipur,pincodes,795001,11267
2020,1,3,manipur,pincodes,795138,8206
2020,1,4,manipur,pincodes,795133,7649
2020,1,5,manipur,pincodes,795103,6635
2020,1,6,manipur,pincodes,795002,6376
2020,1,7,manipur,pincodes,795008,6066
2020,1,8,manipur,pincodes,795148,5614
2020,1,9,manipur,pincodes,795010,5397
2020,1,10,manipur,pincodes,795149,5197
2020,1,1,meghalaya,districts,east khasi hills,49251
2020,1,2,meghalaya,districts,west garo hills,24124
2020,1,3,meghalaya,districts,ribhoi,11689
2020,1,4,meghalaya,districts,east jaintia hills,8368
2020,1,5,meghalaya,districts,west jaintia hills,4530
2020,1,6,meghalaya,districts,north garo hills,3311
2020,1,7,meghalaya,districts,east garo hills,3251
2020,1,8,meghalaya,districts,south west garo hills,3234
2020,1,9,meghalaya,districts,south garo hills,2810
2020,1,10,meghalaya,districts,west khasi hills,2522
2020,1,1,meghalaya,pincodes,793001,12683
2020,1,2,meghalaya,pincodes,793002,7456
2020,1,3,meghalaya,pincodes,794001,6105
2020,1,4,meghalaya,pincodes,793101,5466
2020,1,5,meghalaya,pincodes,794105,5314
2020,1,6,meghalaya,pincodes,793011,5248
2020,1,7,meghalaya,pincodes,793210,4873
2020,1,8,meghalaya,pincodes,794101,4682
2020,1,9,meghalaya,pincodes,794104,4673
2020,1,10,meghalaya,pincodes,793007,3524
2020,1,1,mizoram,districts,aizawl,25253
2020,1,2,mizoram,districts,lunglei,5778
2020,1,3,mizoram,districts,lawngtlai,3996
2020,1,4,mizoram,districts,kolasib,3360
2020,1,5,mizoram,districts,champhai,2448
2020,1,6,mizoram,districts,mamit,2379
2020,1,7,mizoram,districts,serchhip,1992
2020,1,8,mizoram,districts,saiha,1293
2020,1,1,mizoram,pincodes,796005,7161
2020,1,2,mizoram,pincodes,796009,6674
2020,1,3,mizoram,pincodes,796701,3352
2020,1,4,mizoram,pincodes,796012,3014
2020,1,5,mizoram,pincodes,796017,2613
2020,1,6,mizoram,pincodes,796008,2034
2020,1,7,mizoram,pincodes,796772,1698
2020,1,8,mizoram,pincodes,796081,1622
2020,1,9,mizoram,pincodes,796014,1591
2020,1,10,mizoram,pincodes,796321,1576
2020,1,1,nagaland,districts,dimapur,53696
2020,1,2,nagaland,districts,kohima,20644
2020,1,3,nagaland,districts,mokokchung,7626
2020,1,4,nagaland,districts,mon,5747
2020,1,5,nagaland,districts,wokha,4118
2020,1,6,nagaland,districts,phek,3637
2020,1,7,nagaland,districts,tuensang,3634
2020,1,8,nagaland,districts,zunheboto,2898
2020,1,9,nagaland,districts,peren,1899
2020,1,10,nagaland,districts,kiphire,1814
2020,1,1,nagaland,pincodes,797112,20343
2020,1,2,nagaland,pincodes,797115,7928
2020,1,3,nagaland,pincodes,797001,7238
2020,1,4,nagaland,pincodes,797103,6476
2020,1,5,nagaland,pincodes,797113,6010
2020,1,6,nagaland,pincodes,798601,4927
2020,1,7,nagaland,pincodes,797120,4924
2020,1,8,nagaland,pincodes,797117,3793
2020,1,9,nagaland,pincodes,797118,3712
2020,1,10,nagaland,pincodes,797111,3534
2020,1,1,odisha,districts,khordha,1083466
2020,1,2,odisha,districts,cuttack,578471
2020,1,3,odisha,districts,ganjam,512643
2020,1,4,odisha,districts,baleshwar,410789
2020,1,5,odisha,districts,jajapur,359087
2020,1,6,odisha,districts,sundargarh,313040
2020,1,7,odisha,districts,puri,311477
2020,1,8,odisha,districts,bhadrak,265259
2020,1,9,odisha,districts,kendujhar,253988
2020,1,10,odisha,districts,anugul,228339
2020,1,1,odisha,pincodes,751002,69941
2020,1,2,odisha,pincodes,751024,68963
2020,1,3,odisha,pincodes,751006,64369
2020,1,4,odisha,pincodes,760001,58342
2020,1,5,odisha,pincodes,753001,56586
2020,1,6,odisha,pincodes,751012,56216
2020,1,7,odisha,pincodes,756001,55534
2020,1,8,odisha,pincodes,751003,51901
2020,1,9,odisha,pincodes,751019,49836
2020,1,10,odisha,pincodes,752001,47907
2020,1,1,puducherry,districts,puducherry,195398
2020,1,2,puducherry,districts,karaikal,20775
2020,1,3,puducherry,districts,yanam,9266
2020,1,4,puducherry,districts,mahe,5469
2020,1,1,puducherry,pincodes,605110,25687
2020,1,2,puducherry,pincodes,605008,18656
2020,1,3,puducherry,pincodes,605107,18556
2020,1,4,puducherry,pincodes,605004,18046
2020,1,5,puducherry,pincodes,605009,15245
2020,1,6,puducherry,pincodes,605011,12795
2020,1,7,puducherry,pincodes,605001,12186
2020,1,8,puducherry,pincodes,605013,11425
2020,1,9,puducherry,pincodes,605010,11275
2020,1,10,puducherry,pincodes,605007,10904
2020,1,1,punjab,districts,ludhiana,756590
2020,1,2,punjab,districts,sas nagar,460416
2020,1,3,punjab,districts,amritsar,303767
2020,1,4,punjab,districts,patiala,287330
2020,1,5,punjab,districts,jalandhar,282191
2020,1,6,punjab,districts,bathinda,200425
2020,1,7,punjab,districts,fazilka,168714
2020,1,8,punjab,districts,sangrur,161513
2020,1,9,punjab,districts,hoshiarpur,129693
2020,1,10,punjab,districts,gurdaspur,116534
2020,1,1,punjab,pincodes,143001,202216
2020,1,2,punjab,pincodes,141008,107678
2020,1,3,punjab,pincodes,141001,71885
2020,1,4,punjab,pincodes,140603,68646
2020,1,5,punjab,pincodes,147001,66785
2020,1,6,punjab,pincodes,140301,66070
2020,1,7,punjab,pincodes,141003,59951
2020,1,8,punjab,pincodes,145001,53948
2020,1,9,punjab,pincodes,144001,49899
2020,1,10,punjab,pincodes,151001,48875
2020,1,1,rajasthan,districts,jaipur,2966508
2020,1,2,rajasthan,districts,alwar,825297
2020,1,3,rajasthan,districts,jodhpur,695569
2020,1,4,rajasthan,districts,sikar,522371
2020,1,5,rajasthan,districts,kota,483202
2020,1,6,rajasthan,districts,ajmer,482545
2020,1,7,rajasthan,districts,bhilwara,442746
2020,1,8,rajasthan,districts,nagaur,437492
2020,1,9,rajasthan,districts,udaipur,422167
2020,1,10,rajasthan,districts,jhunjhunu,386643
2020,1,1,rajasthan,pincodes,302012,217583
2020,1,2,rajasthan,pincodes,302029,158044
2020,1,3,rajasthan,pincodes,311001,157136
2020,1,4,rajasthan,pincodes,302020,149472
2020,1,5,rajasthan,pincodes,302001,139859
2020,1,6,rajasthan,pincodes,302015,133707
2020,1,7,rajasthan,pincodes,301001,133372
2020,1,8,rajasthan,pincodes,302017,129853
2020,1,9,rajasthan,pincodes,313001,127121
2020,1,10,rajasthan,pincodes,334001,123837
2020,1,1,sikkim,districts,east,61820
2020,1,2,sikkim,districts,south,21043
2020,1,3,sikkim,districts,west,12746
2020,1,4,sikkim,districts,north,9022
2020,1,1,sikkim,pincodes,737101,17139
2020,1,2,sikkim,pincodes,737102,12201
2020,1,3,sikkim,pincodes,737134,10222
2020,1,4,sikkim,pincodes,737132,9292
2020,1,5,sikkim,pincodes,737135,8051
2020,1,6,sikkim,pincodes,737126,7462
2020,1,7,sikkim,pincodes,737113,5869
2020,1,8,sikkim,pincodes,737120,5305
2020,1,9,sikkim,pincodes,737121,4720
2020,1,10,sikkim,pincodes,737103,4434
2020,1,1,tamil-nadu,districts,chennai,1340762
2020,1,2,tamil-nadu,districts,thiruvallur,1041642
2020,1,3,tamil-nadu,districts,chengalpattu,912587
2020,1,4,tamil-nadu,districts,coimbatore,868832
2020,1,5,tamil-nadu,districts,kancheepuram,626872
2020,1,6,tamil-nadu,districts,tiruppur,488697
2020,1,7,tamil-nadu,districts,salem,442045
2020,1,8,tamil-nadu,districts,madurai,402474
2020,1,9,tamil-nadu,districts,krishnagiri,379857
2020,1,10,tamil-nadu,districts,tiruchirappalli,339829
2020,1,1,tamil-nadu,pincodes,641602,85509
2020,1,2,tamil-nadu,pincodes,635109,80309
2020,1,3,tamil-nadu,pincodes,600100,78806
2020,1,4,tamil-nadu,pincodes,602105,77276
2020,1,5,tamil-nadu,pincodes,600003,74485
2020,1,6,tamil-nadu,pincodes,635126,67464
2020,1,7,tamil-nadu,pincodes,600056,67263
2020,1,8,tamil-nadu,pincodes,600053,62400
2020,1,9,tamil-nadu,pincodes,600042,61417
2020,1,10,tamil-nadu,pincodes,600116,60816
2020,1,1,telangana,districts,hyderabad,2483843
2020,1,2,telangana,districts,rangareddy,2166829
2020,1,3,telangana,districts,medchal malkajgiri,1845599
2020,1,4,telangana,districts,sangareddy,542540
2020,1,5,telangana,districts,warangal urban,457591
2020,1,6,telangana,districts,nalgonda,351793
2020,1,7,telangana,districts,khammam,340747
2020,1,8,telangana,districts,karimnagar,334300
2020,1,9,telangana,districts,nizamabad,320572
2020,1,10,telangana,districts,siddipet,245168
2020,1,1,telangana,pincodes,500072,296003
2020,1,2,telangana,pincodes,500018,179037
2020,1,3,telangana,pincodes,505001,177789
2020,1,4,telangana,pincodes,500008,150197
2020,1,5,telangana,pincodes,500055,148821
2020,1,6,telangana,pincodes,500039,140426
2020,1,7,telangana,pincodes,500037,137674
2020,1,8,telangana,pincodes,500016,131969
2020,1,9,telangana,pincodes,502032,128750
2020,1,10,telangana,pincodes,500032,127812
2020,1,1,tripura,districts,west tripura,124538
2020,1,2,tripura,districts,south tripura,32716
2020,1,3,tripura,districts,sepahijala,30379
2020,1,4,tripura,districts,north tripura,28648
2020,1,5,tripura,districts,gomati,26688
2020,1,6,tripura,districts,dhalai,22808
2020,1,7,tripura,districts,khowai,18592
2020,1,8,tripura,districts,unakoti,15593
2020,1,1,tripura,pincodes,799001,21861
2020,1,2,tripura,pincodes,799003,18173
2020,1,3,tripura,pincodes,799006,10847
2020,1,4,tripura,pincodes,799002,9526
2020,1,5,tripura,pincodes,799102,9306
2020,1,6,tripura,pincodes,799114,9131
2020,1,7,tripura,pincodes,799004,8844
2020,1,8,tripura,pincodes,799155,8712
2020,1,9,tripura,pincodes,799007,8417
2020,1,10,tripura,pincodes,799205,7325
2020,1,1,uttar-pradesh,districts,gautam buddha nagar,1656331
2020,1,2,uttar-pradesh,districts,lucknow,1329098
2020,1,3,uttar-pradesh,districts,ghaziabad,1296464
2020,1,4,uttar-pradesh,districts,prayagraj,816436
2020,1,5,uttar-pradesh,districts,kanpur nagar,788847
2020,1,6,uttar-pradesh,districts,varanasi,777234
2020,1,7,uttar-pradesh,districts,agra,668251
2020,1,8,uttar-pradesh,districts,gorakhpur,539316
2020,1,9,uttar-pradesh,districts,meerut,509693
2020,1,10,uttar-pradesh,districts,bareilly,452872
2020,1,1,uttar-pradesh,pincodes,201301,425915
2020,1,2,uttar-pradesh,pincodes,201009,216851
2020,1,3,uttar-pradesh,pincodes,201307,188483
2020,1,4,uttar-pradesh,pincodes,201102,176490
2020,1,5,uttar-pradesh,pincodes,201318,170164
2020,1,6,uttar-pradesh,pincodes,211002,159892
2020,1,7,uttar-pradesh,pincodes,250001,156932
2020,1,8,uttar-pradesh,pincodes,247001,145252
2020,1,9,uttar-pradesh,pincodes,201304,142149
2020,1,10,uttar-pradesh,pincodes,201308,134788
2020,1,1,uttarakhand,districts,dehradun,593420
2020,1,2,uttarakhand,districts,haridwar,408768
2020,1,3,uttarakhand,districts,udham singh nagar,351112
2020,1,4,uttarakhand,districts,nainital,186948
2020,1,5,uttarakhand,districts,pauri garhwal,90270
2020,1,6,uttarakhand,districts,tehri garhwal,66293
2020,1,7,uttarakhand,districts,almora,55964
2020,1,8,uttarakhand,districts,pithoragarh,46554
2020,1,9,uttarakhand,districts,chamoli,40668
2020,1,10,uttarakhand,districts,uttarkashi,32713
2020,1,1,uttarakhand,pincodes,248001,167128
2020,1,2,uttarakhand,pincodes,263153,101035
2020,1,3,uttarakhand,pincodes,263139,99310
2020,1,4,uttarakhand,pincodes,249403,73299
2020,1,5,uttarakhand,pincodes,247667,73268
2020,1,6,uttarakhand,pincodes,244713,61242
2020,1,7,uttarakhand,pincodes,248007,53342
2020,1,8,uttarakhand,pincodes,248008,37215
2020,1,9,uttarakhand,pincodes,263148,35816
2020,1,10,uttarakhand,pincodes,249404,35047
2020,1,1,west-bengal,districts,north twenty four parganas,1789973
2020,1,2,west-bengal,districts,kolkata,1336585
2020,1,3,west-bengal,districts,murshidabad,830132
2020,1,4,west-bengal,districts,south twenty four parganas,820857
2020,1,5,west-bengal,districts,hooghly,755631
2020,1,6,west-bengal,districts,howrah,654600
2020,1,7,west-bengal,districts,nadia,633794
2020,1,8,west-bengal,districts,purba medinipur,632173
2020,1,9,west-bengal,districts,paschim medinipur,572195
2020,1,10,west-bengal,districts,paschim bardhaman,538224
2020,1,1,west-bengal,pincodes,711101,78806
2020,1,2,west-bengal,pincodes,700006,68160
2020,1,3,west-bengal,pincodes,700135,61201
2020,1,4,west-bengal,pincodes,700156,60108
2020,1,5,west-bengal,pincodes,700021,57719
2020,1,6,west-bengal,pincodes,700091,54983
2020,1,7,west-bengal,pincodes,721101,52626
2020,1,8,west-bengal,pincodes,700039,52429
2020,1,9,west-bengal,pincodes,700015,51964
2020,1,10,west-bengal,pincodes,700019,49127
2020,2,1,andaman-&-nicobar-islands,districts,south andaman,27626
2020,2,2,andaman-&-nicobar-islands,districts,north and middle andaman,4100
2020,2,3,andaman-&-nicobar-islands,districts,nicobars,984
2020,2,1,andaman-&-nicobar-islands,pincodes,744103,6804
2020,2,2,andaman-&-nicobar-islands,pincodes,744105,5479
2020,2,3,andaman-&-nicobar-islands,pincodes,744101,5365
2020,2,4,andaman-&-nicobar-islands,pincodes,744102,4066
2020,2,5,andaman-&-nicobar-islands,pincodes,744202,1475
2020,2,6,andaman-&-nicobar-islands,pincodes,744104,1333
2020,2,7,andaman-&-nicobar-islands,pincodes,744107,1252
2020,2,8,andaman-&-nicobar-islands,pincodes,744112,1039
2020,2,9,andaman-&-nicobar-islands,pincodes,744211,1036
2020,2,10,andaman-&-nicobar-islands,pincodes,744205,806
2020,2,1,andhra-pradesh,districts,visakhapatnam,1904719
2020,2,2,andhra-pradesh,districts,east godavari,1459116
2020,2,3,andhra-pradesh,districts,krishna,1459041
2020,2,4,andhra-pradesh,districts,guntur,1426271
2020,2,5,andhra-pradesh,districts,chittoor,1385916
2020,2,6,andhra-pradesh,districts,anantapur,1076953
2020,2,7,andhra-pradesh,districts,kurnool,1035093
2020,2,8,andhra-pradesh,districts,west godavari,944829
2020,2,9,andhra-pradesh,districts,spsr nellore,854459
2020,2,10,andhra-pradesh,districts,prakasam,830709
2020,2,1,andhra-pradesh,pincodes,517501,156221
2020,2,2,andhra-pradesh,pincodes,517507,138735
2020,2,3,andhra-pradesh,pincodes,530016,120621
2020,2,4,andhra-pradesh,pincodes,515001,119223
2020,2,5,andhra-pradesh,pincodes,518002,112673
2020,2,6,andhra-pradesh,pincodes,516001,111898
2020,2,7,andhra-pradesh,pincodes,516360,98803
2020,2,8,andhra-pradesh,pincodes,524002,93834
2020,2,9,andhra-pradesh,pincodes,530026,93224
2020,2,10,andhra-pradesh,pincodes,520010,91299
2020,2,1,arunachal-pradesh,districts,papum pare,59968
2020,2,2,arunachal-pradesh,districts,west kameng,15766
2020,2,3,arunachal-pradesh,districts,changlang,14036
2020,2,4,arunachal-pradesh,districts,east siang,13601
2020,2,5,arunachal-pradesh,districts,lohit,10154
2020,2,6,arunachal-pradesh,districts,tawang,8993
2020,2,7,arunachal-pradesh,districts,namsai,7426
2020,2,8,arunachal-pradesh,districts,west siang,7239
2020,2,9,arunachal-pradesh,districts,lower dibang valley,5782
2020,2,10,arunachal-pradesh,districts,lower subansiri,5392
2020,2,1,arunachal-pradesh,pincodes,791110,18699
2020,2,2,arunachal-pradesh,pincodes,791111,17137
2020,2,3,arunachal-pradesh,pincodes,791113,11777
2020,2,4,arunachal-pradesh,pincodes,791102,11547
2020,2,5,arunachal-pradesh,pincodes,792103,8648
2020,2,6,arunachal-pradesh,pincodes,791001,8304
2020,2,7,arunachal-pradesh,pincodes,792001,7106
2020,2,8,arunachal-pradesh,pincodes,790104,6860
2020,2,9,arunachal-pradesh,pincodes,792110,5825
2020,2,10,arunachal-pradesh,pincodes,791109,5521
2020,2,1,assam,districts,kamrup metropolitan,457023
2020,2,2,assam,districts,nagaon,151932
2020,2,3,assam,districts,barpeta,135525
2020,2,4,assam,districts,cachar,129067
2020,2,5,assam,districts,sonitpur,121435
2020,2,6,assam,districts,dibrugarh,121028
2020,2,7,assam,districts,kamrup,112992
2020,2,8,assam,districts,tinsukia,101864
2020,2,9,assam,districts,jorhat,90601
2020,2,10,assam,districts,dhubri,76285
2020,2,1,assam,pincodes,781032,36494
2020,2,2,assam,pincodes,781022,29237
2020,2,3,assam,pincodes,781001,26634
2020,2,4,assam,pincodes,781038,23439
2020,2,5,assam,pincodes,783380,22873
2020,2,6,assam,pincodes,781011,21654
2020,2,7,assam,pincodes,785001,21271
2020,2,8,assam,pincodes,786001,20738
2020,2,9,assam,pincodes,781009,19800
2020,2,10,assam,pincodes,781028,19046
2020,2,1,bihar,districts,patna,1506233
2020,2,2,bihar,districts,muzaffarpur,558435
2020,2,3,bihar,districts,purbi champaran,505364
2020,2,4,bihar,districts,gaya,447895
2020,2,5,bihar,districts,pashchim champaran,390547
2020,2,6,bihar,districts,samastipur,381913
2020,2,7,bihar,districts,saran,381281
2020,2,8,bihar,districts,darbhanga,379555
2020,2,9,bihar,districts,madhubani,379217
2020,2,10,bihar,districts,bhagalpur,352316
2020,2,1,bihar,pincodes,800001,239180
2020,2,2,bihar,pincodes,800006,156697
2020,2,3,bihar,pincodes,800020,143564
2020,2,4,bihar,pincodes,845401,116500
2020,2,5,bihar,pincodes,845438,95794
2020,2,6,bihar,pincodes,823001,84238
2020,2,7,bihar,pincodes,842001,76881
2020,2,8,bihar,pincodes,801503,72440
2020,2,9,bihar,pincodes,846004,72384
2020,2,10,bihar,pincodes,802301,71937
2020,2,1,chandigarh,districts,chandigarh,336351
2020,2,1,chandigarh,pincodes,160101,47100
2020,2,2,chandigarh,pincodes,160002,40795
2020,2,3,chandigarh,pincodes,160036,35489
2020,2,4,chandigarh,pincodes,160047,33566
2020,2,5,chandigarh,pincodes,160022,26409
2020,2,6,chandigarh,pincodes,160014,23291
2020,2,7,chandigarh,pincodes,160011,13058
2020,2,8,chandigarh,pincodes,160015,12817
2020,2,9,chandigarh,pincodes,160030,12456
2020,2,10,chandigarh,pincodes,160019,11973
2020,2,1,chhattisgarh,districts,raipur,616931
2020,2,2,chhattisgarh,districts,durg,387874
2020,2,3,chhattisgarh,districts,bilaspur,316669
2020,2,4,chhattisgarh,districts,raigarh,233080
2020,2,5,chhattisgarh,districts,janjgir champa,227716
2020,2,6,chhattisgarh,districts,korba,184399
2020,2,7,chhattisgarh,districts,rajnandgaon,146098
2020,2,8,chhattisgarh,districts,baloda bazar,134301
2020,2,9,chhattisgarh,districts,surguja,110765
2020,2,10,chhattisgarh,districts,mahasamund,103117
2020,2,1,chhattisgarh,pincodes,492001,151787
2020,2,2,chhattisgarh,pincodes,495001,120117
2020,2,3,chhattisgarh,pincodes,497001,83017
2020,2,4,chhattisgarh,pincodes,491001,72228
2020,2,5,chhattisgarh,pincodes,491441,62172
2020,2,6,chhattisgarh,pincodes,496005,59452
2020,2,7,chhattisgarh,pincodes,490023,56411
2020,2,8,chhattisgarh,pincodes,492009,55679
2020,2,9,chhattisgarh,pincodes,490006,48734
2020,2,10,chhattisgarh,pincodes,495450,47509
2020,2,1,dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,146003
2020,2,2,dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,90016
2020,2,3,dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,8795
2020,2,1,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,119858
2020,2,2,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,56796
2020,2,3,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,32569
2020,2,4,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,26145
2020,2,5,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,4635
2020,2,6,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,2541
2020,2,7,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,1398
2020,2,8,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,651
2020,2,9,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,221
2020,2,1,delhi,districts,west,1243875
2020,2,2,delhi,districts,south east delhi,1011931
2020,2,3,delhi,districts,north west,877218
2020,2,4,delhi,districts,new delhi,858515
2020,2,5,delhi,districts,central delhi,821609
2020,2,6,delhi,districts,north,704186
2020,2,7,delhi,districts,south west,688199
2020,2,8,delhi,districts,east,641233
2020,2,9,delhi,districts,south,608062
2020,2,10,delhi,districts,shahdara,498710
2020,2,1,delhi,pincodes,110059,365614
2020,2,2,delhi,pincodes,110092,295000
2020,2,3,delhi,pincodes,110086,246312
2020,2,4,delhi,pincodes,110044,223161
2020,2,5,delhi,pincodes,110041,211987
2020,2,6,delhi,pincodes,110085,211869
2020,2,7,delhi,pincodes,110096,199631
2020,2,8,delhi,pincodes,110094,192135
2020,2,9,delhi,pincodes,110053,186853
2020,2,10,delhi,pincodes,110042,186007
2020,2,1,goa,districts,north goa,267533
2020,2,2,goa,districts,south goa,163106
